ID	implicit_class	extra_implicit_class
772172986535116800	incitement	
875595429739544576	incitement	
828809552137187329	incitement	
807409047288758272	white_grievance	
417764577187598336	stereotypical	
915357342291697664	stereotypical	
666005462526111744	white_grievance	
622857147714547712	incitement	
499032193155731459	stereotypical	
715315436162785281	white_grievance	
692567687327830016	stereotypical	
553838683275919360	incitement	
511138607965675520	stereotypical	
863789237602107394	stereotypical	
815632226490544133	white_grievance	
458596138963070976	stereotypical	
431121319090868224	stereotypical	
520447296623099904	white_grievance	
742423094619475968	stereotypical	
931306302294327296	incitement	
228409303399284737	incitement	
739182987527524352	white_grievance	
843766271862747136	stereotypical	
890626158768791552	stereotypical	
800433944139366400	stereotypical	
813540863439671296	white_grievance	
906204930263867392	inferiority	
769310217817522177	incitement	
672880376407334912	stereotypical	
404679465524932608	stereotypical	
362663876476665858	incitement	
591116763565133825	stereotypical	
483934641213026304	stereotypical	
836103649772240897	white_grievance	
925759501273370624	incitement	
677981044595929088	incitement	
750049333429493761	incitement	
808351992393400320	white_grievance	
21047246279680000	incitement	
918977062341287937	white_grievance	
897186826884177922	irony	
901527606985539585	stereotypical	
922696399220862976	inferiority	
752153003994472448	stereotypical	
662664560621584384	stereotypical	
764957746643005444	stereotypical	
874069781812563972	stereotypical	
899133398270201856	stereotypical	
552644383863214080	white_grievance	
500383201114988544	white_grievance	
875069131229454337	white_grievance	
779413588180144128	white_grievance	
679774502289563649	white_grievance	
602698006995939328	white_grievance	
38795895222829057	irony	
737854786943340544	white_grievance	
396277155795316736	white_grievance	
856572417791143942	white_grievance	
637171102981206016	incitement	
802166497397317632	stereotypical	
284842971839475713	inferiority	
306960113858670594	white_grievance	
243433878612750338	white_grievance	
736632249572003841	irony	
788466501582028800	stereotypical	
909443053496225797	white_grievance	
216319506522443776	incitement	
512966005388083201	white_grievance	
910281318986067969	inferiority	
661241242035048448	incitement	
631540764506501120	white_grievance	
766094979081113600	incitement	
915485276809695232	white_grievance	
892593152451858432	incitement	
431516840695566336	white_grievance	
613108585707474944	white_grievance	
844628528415027200	incitement	
895706755358875648	other	
819475602637930497	other	
946068289679216640	white_grievance	
771123398693031937	white_grievance	
855064592594108416	white_grievance	
828318938291253248	stereotypical	
769559469629988865	white_grievance	
928656873951236096	incitement	
784800095367598080	white_grievance	
555784352836386817	stereotypical	
288007082148503554	inferiority	
920317135066296320	white_grievance	
624600210308661248	incitement	
563546717685956608	incitement	
833473448869523457	white_grievance	
333325298735128577	incitement	
927340597437853696	white_grievance	
867102421172015109	white_grievance	
937751726966427648	incitement	
613099431970381824	white_grievance	
800656908046794752	white_grievance	
464969122607292416	white_grievance	
565678489211523073	irony	
900431144801402880	stereotypical	
896773144966565890	white_grievance	
889433556438667264	stereotypical	
889610317097050112	inferiority	
665452543703711749	stereotypical	
482708788542054400	white_grievance	
900526300707700736	white_grievance	
945396703636721664	white_grievance	
405135764666978304	incitement	
262652216039583745	inferiority	
564584240046546944	incitement	
907962370118561792	inferiority	
905452745666183168	white_grievance	
841726044004634625	white_grievance	
473546955122302976	white_grievance	
893217769298251776	white_grievance	
768839327128453120	white_grievance	
772841184322523136	white_grievance	
907676596609404930	stereotypical	
783753586815692800	irony	
945077782186528768	white_grievance	
917764576850128896	white_grievance	
872195137073545221	stereotypical	
943186239406080000	white_grievance	
687489630430740480	inferiority	
456068905036173312	incitement	
718291467995869184	white_grievance	
806389887280840704	incitement	
514627173634682880	incitement	
294584070007058435	incitement	
914300680034226176	white_grievance	
908144546831314949	inferiority	
201017137668698113	white_grievance	
872223964113895424	incitement	
585164768937381889	stereotypical	
485484025256374272	incitement	
768084998310146048	white_grievance	
569939673985916930	white_grievance	
672058591352893440	white_grievance	
556692115808219137	incitement	
734920458785591296	incitement	
691154383480946688	stereotypical	
359016756997668864	incitement	
692770590197854208	white_grievance	
903078006339526656	white_grievance	
854801798611087360	stereotypical	
697573905632993280	stereotypical	
282563915567726592	white_grievance	
188625861359054849	white_grievance	
270619388770656257	white_grievance	
571448596526018560	white_grievance	
926094150830837760	stereotypical	
615297333723561984	white_grievance	
855244156037410816	incitement	
883697665732624384	incitement	
242966401994850305	stereotypical	
904485879112019969	inferiority	
908719817930280961	stereotypical	
741674216001404928	stereotypical	
865411894806421504	white_grievance	
828429604394246144	white_grievance	
782601733709008898	white_grievance	
687377894369177600	incitement	
705158319485227008	white_grievance	
702583953664794624	stereotypical	
454297660397064193	white_grievance	
391983827176132608	inferiority	
284844291761766401	irony	
915760847569522689	white_grievance	
922063924333121536	incitement	
936007939617382401	white_grievance	
923907114187313154	white_grievance	
900239405671211008	stereotypical	
946496685961891840	incitement	
916732057870569477	stereotypical	
893907537472475136	white_grievance	
391305475926417408	white_grievance	
681835074413801472	white_grievance	
718834431297867776	stereotypical	
905145758847991808	irony	
904361447966343168	white_grievance	
858253640515166208	white_grievance	
655063800102567936	white_grievance	
484480379991388160	stereotypical	
931924878697123842	inferiority	
942772220769730560	white_grievance	
842517282534440964	white_grievance	
923617992012980224	incitement	
291630568708382721	incitement	
915727597279080448	irony	
741606721215451136	white_grievance	
815338344276262913	inferiority	
634840524340506624	incitement	
845717546691002368	white_grievance	
22304817105	irony	
618494869938438144	white_grievance	
904171768906002432	inferiority	
604914913161711616	white_grievance	
908391919163756544	white_grievance	
897322828126670848	white_grievance	
901569894243696641	white_grievance	
697355679913418752	white_grievance	
281135528856940544	incitement	
845018630274203648	white_grievance	
933132439635087360	white_grievance	
810678975009816576	incitement	
655433078039564289	incitement	
902526502536916992	white_grievance	
899717976622063616	white_grievance	
895911417433341952	irony	
923227003964280832	incitement	
710299797865893888	stereotypical	
585592449055203328	white_grievance	
662003960614490112	inferiority	
871546268660752385	incitement	
901142667505135616	white_grievance	
669628816134901760	stereotypical	
644906549761060865	stereotypical	
862833109921701889	incitement	
939689486379778048	stereotypical	
831399511637516288	inferiority	
510102386841354240	stereotypical	
688065099706155008	stereotypical	
895313665498398720	incitement	
896874004258181120	threatening	
649077225321435137	incitement	
729007907828695040	white_grievance	
899835654401662976	white_grievance	
825532331679158272	white_grievance	
917608703674736641	stereotypical	
906023705075007489	incitement	
718124833381421056	white_grievance	
945406017524944896	incitement	
917787856546000896	incitement	
647142846185639937	white_grievance	
777482642707152897	stereotypical	
350249929324773379	stereotypical	
892941500581003264	incitement	
898964332591144960	incitement	
912817462135148544	white_grievance	
910164296952410112	incitement	
917147217957314560	white_grievance	
839862161857892352	white_grievance	
287686498285936641	white_grievance	
668100220236996609	white_grievance	
900423708854153218	white_grievance	
926535664161689600	white_grievance	
610521929037008896	white_grievance	
597747805713629184	white_grievance	
390542191178702848	stereotypical	
891750635170709504	stereotypical	
868420846720888832	stereotypical	
886638593581645824	incitement	
634728844721713152	incitement	
902187497295400960	stereotypical	
594711825301680129	white_grievance	
855177993924337665	stereotypical	
932637341545623552	white_grievance	
670545004285329408	stereotypical	
935922678883672064	stereotypical	
898631129284042752	irony	
840063947625582594	white_grievance	
828915172467159041	incitement	
839600439674929154	stereotypical	
938395982362013696	incitement	
662601824726335488	incitement	
900842935025053696	white_grievance	
902164887303888897	white_grievance	
843998959517532161	inferiority	
700330053763252225	white_grievance	
916134738951147520	incitement	
844594430455808001	white_grievance	
680526238146887682	white_grievance	
205515524199809027	white_grievance	
295650833163489280	white_grievance	
600395988331843584	stereotypical	
837146142274027520	irony	
676829866600366080	white_grievance	
910238563123564546	white_grievance	
889564289895419904	inferiority	
542041116028043264	incitement	
896941676878364673	stereotypical	
775847129088745472	incitement	
825360942389198849	irony	
930227946115227649	white_grievance	
893862370996621314	incitement	
907433113193730048	white_grievance	
442150187016785920	white_grievance	
937114340733239296	incitement	
854483146976448512	white_grievance	
901207997015359490	white_grievance	
922946006118830081	white_grievance	
600794800120418305	white_grievance	
918812251548737536	white_grievance	
726912879828439040	stereotypical	
251068291668402178	irony	
854363637854687232	stereotypical	
688064632544706561	stereotypical	
767387268772405248	incitement	
519633040511737858	white_grievance	
446620852160040960	white_grievance	
461552810601889793	incitement	
451245084009189376	incitement	
734137543696883713	white_grievance	
847825975463346176	white_grievance	
924319698547720192	incitement	
414411829360615424	incitement	
929901842817052672	incitement	
855182405036109824	white_grievance	
889473142149836800	incitement	
898866147206078464	white_grievance	
899656074705330177	inferiority	
946918121931231232	incitement	
829054082144927744	irony	
734777846070153217	stereotypical	
937804747653857280	white_grievance	
938053395906224128	white_grievance	
634142333571874817	white_grievance	
888162067013914627	white_grievance	
520787034831482880	incitement	
873736976150745088	stereotypical	
840984260492300291	white_grievance	
898537372656087040	inferiority	
896872298833092608	white_grievance	
934800266238492673	white_grievance	
849013981561991168	white_grievance	
913192109527638016	white_grievance	
945838823610523654	inferiority	
602859206182449152	stereotypical	
467357715489361920	stereotypical	
828255618041393152	white_grievance	
643500269851017216	white_grievance	
577285562392035328	white_grievance	
880869328220033026	incitement	
889235947619053568	incitement	
923178457395286016	white_grievance	
800884509625286656	white_grievance	
208387208724496384	stereotypical	
489530465036931072	stereotypical	
939324328503586818	incitement	
797885385955151872	stereotypical	
926952034250776577	incitement	
322529307295625217	stereotypical	
709080836100861952	threatening	
17262862604	stereotypical	
325219612813824002	stereotypical	
531209919568306176	incitement	
733130273315938305	other	
587680707574661120	stereotypical	
399273994601250817	white_grievance	
278381864270589952	stereotypical	
325842519759937536	white_grievance	
899816923684384769	white_grievance	
878375781776445442	incitement	
925921396907274240	white_grievance	
903100243293593601	white_grievance	
842414750478831617	white_grievance	
607829831867355137	stereotypical	
863952637888258048	stereotypical	
189099952922820608	white_grievance	
866305317486854148	white_grievance	
557724652395835392	threatening	
883033383198224385	stereotypical	
214419659846455297	white_grievance	
221307524597555201	inferiority	
264312536474722304	white_grievance	
158936201984884736	inferiority	
880046305686560769	stereotypical	
909434909835526144	white_grievance	
523666727280726016	incitement	
719780088720396288	other	
747741054498127872	stereotypical	
775398223917776897	incitement	
918277644751290368	inferiority	
905685468062343170	stereotypical	
755603433810497536	stereotypical	
751335277663248384	white_grievance	
611784619092873220	white_grievance	
924671196355948544	incitement	
734439535652839424	white_grievance	
894612166015307778	incitement	
859466372040060929	stereotypical	
615803955868635136	stereotypical	
921863462048944129	stereotypical	
842460827684761600	stereotypical	
677704887694704640	stereotypical	
930254753216335873	incitement	
895778580898209793	incitement	
939612333239930881	white_grievance	
856873843318763523	incitement	
454711527745286144	incitement	
894604526346489857	incitement	
662095735740043265	stereotypical	
893095630196711424	white_grievance	
630128822290120705	white_grievance	
933649807243169792	incitement	
716693286799278080	incitement	
923592253276413952	white_grievance	
918251626732724224	stereotypical	
900199404266762240	incitement	
354670816660692992	white_grievance	
924399115383042049	incitement	
837320110952038400	incitement	
212398843915018241	incitement	
687375195921727488	stereotypical	
892404086745726976	white_grievance	
735661715841527808	white_grievance	
918977405439447041	white_grievance	
740982481038548994	stereotypical	
712874724427243520	stereotypical	
884779055308054528	irony	
856578629085671428	white_grievance	
921224753758613505	inferiority	
946876548635770881	incitement	
936135825296936960	incitement	
938130000892612608	white_grievance	
796571461939036160	incitement	
923627858542522369	incitement	
915543108166729728	incitement	
888029976976556032	white_grievance	
938201089412947968	incitement	
928351159974289408	incitement	
936512326991167488	incitement	
689261121518178304	incitement	
906201971417329664	incitement	
904331109814566912	white_grievance	
881528628194009088	incitement	
666189466361462784	stereotypical	
844629740094918656	white_grievance	
652158386193076224	incitement	
712792890066358273	white_grievance	
416356542737567744	incitement	
365505446158671873	white_grievance	
924404296908668928	white_grievance	
810527087903801344	incitement	
691834584967811072	white_grievance	
658405848255995904	white_grievance	
799032379558023169	incitement	
916086951689773057	incitement	
910908960701665281	incitement	
490233426784440320	incitement	
922575120639709185	stereotypical	
739258646618636288	stereotypical	
875849896296931328	white_grievance	
765728490629005312	white_grievance	
346058611203637248	stereotypical	
900239109146521600	incitement	
907632938363314176	white_grievance	
922761972436922368	stereotypical	
856893544312786945	inferiority	
801280304145018880	other	
855203356758888448	stereotypical	
898655540267667457	white_grievance	
868292869450235905	stereotypical	
677161475417497600	incitement	
913443705595539456	incitement	
910925556367028224	incitement	
552916875047620608	stereotypical	
892651279322816512	stereotypical	
853751375087288320	threatening	
922983828679020549	stereotypical	
911327857674088448	stereotypical	
841076170871324672	incitement	
410135142565691394	white_grievance	
924864581939408896	stereotypical	
638761115179220992	incitement	
902651801434034184	stereotypical	
916004228044173312	white_grievance	
657569882251403264	other	
808089090616946690	incitement	
797013606063894528	white_grievance	
534420109646135296	incitement	
897183953953579008	white_grievance	
803588001137758208	white_grievance	
797694610386497536	incitement	
762725424048865280	white_grievance	
895175319874928641	incitement	
686627957549449216	white_grievance	
900861705953181697	incitement	
733619986955153408	incitement	
937792570876297216	stereotypical	
709086402689015808	other	
945765389115392000	white_grievance	
762331886102388736	incitement	
848641084943024128	white_grievance	
945694925844135941	white_grievance	
866840991403094016	inferiority	
898211834452361217	stereotypical	
917900348848607232	white_grievance	
626542190357934081	incitement	
940799588537159681	stereotypical	
903695189012873217	incitement	
808899153640247296	white_grievance	
756282012059787264	incitement	
650724087099076608	white_grievance	
924438755414499329	incitement	
513879338463555584	incitement	
936410731725053957	threatening	
841138679586287616	other	
915587039655063555	white_grievance	
859851910316208129	incitement	
636678190396796928	incitement	
921128209848119302	stereotypical	
659452248687296512	stereotypical	
934922075155980289	white_grievance	
921392909479329792	incitement	
365910434710175744	irony	
852244240952418304	white_grievance	
806992368381689857	white_grievance	
706428535582433280	white_grievance	
874221204093239296	white_grievance	
922514708720123904	incitement	
850772428582252545	incitement	
914510269014999040	incitement	
847691803662798848	inferiority	
585494133734801408	incitement	
935367884385214464	white_grievance	
349535107897495552	incitement	
891487284117241856	incitement	
919860642420482048	incitement	
895235823876132864	incitement	
658010664917532672	incitement	
906022139962068992	incitement	
925134378363125760	incitement	
709207585203818496	inferiority	
825539222127910912	stereotypical	
934955226905198592	incitement	
904333170211880961	incitement	
914617744955514880	other	
899292442230501376	white_grievance	
507540719603429377	stereotypical	
833094382924369920	white_grievance	
795077018446626816	irony	
669923902139801600	incitement	
561911674404237312	stereotypical	
276765128362455040	stereotypical	
657038133465366528	incitement	
770443779924959233	incitement	
885243958741413888	incitement	
859705512727916544	stereotypical	
898346570701127681	white_grievance	
922938568980553728	white_grievance	
917612186700177408	stereotypical	
867802246549041153	stereotypical	
614144651843489793	stereotypical	
893620300079935488	stereotypical	
899658458366083073	white_grievance	
782600390684516354	stereotypical	
638193567144382464	white_grievance	
161531954976653312	stereotypical	
566815654070607874	stereotypical	
703373466494332928	incitement	
915604965816758273	white_grievance	
622443951522353152	incitement	
603553775400390656	incitement	
628634692602998784	stereotypical	
133953638962958336	incitement	
784180030456799232	white_grievance	
718453595574771712	stereotypical	
841349100016553985	inferiority	
62628946474303489	incitement	
906993471717855233	incitement	
804079218472734729	white_grievance	
4502979305	stereotypical	
676517641188737028	stereotypical	
919097596827725824	white_grievance	
895518518711635979	incitement	
862787302950666240	white_grievance	
501843884268204032	incitement	
892788714136625152	stereotypical	
911752356852912128	white_grievance	
923397261157191680	white_grievance	
640296779309821952	stereotypical	
823340756660342784	stereotypical	
523681199810957312	stereotypical	
69938068379017216	incitement	
923690020048965633	incitement	
940671874689880064	incitement	
285549616198451201	inferiority	
188372359412068354	incitement	
930239634185052160	incitement	
829870127093006337	stereotypical	
737712544849100800	white_grievance	
914771901200896000	threatening	
681935266542694402	stereotypical	
352903000676761600	white_grievance	
817184078017548289	white_grievance	
919625764559040512	white_grievance	
891494634555285504	stereotypical	
508988222270357505	incitement	
652088379685871616	incitement	
905129397132435457	stereotypical	
917195306680442880	incitement	
899287646203256833	white_grievance	
698557588447870976	white_grievance	
871799518723002368	white_grievance	
845841689411510272	irony	
537964786567643136	stereotypical	
816840360206987266	white_grievance	
779531758081413120	incitement	
901943474907484160	incitement	
945419616863453184	white_grievance	
329182635496718336	stereotypical	
896731060758872064	inferiority	
335978384238714881	stereotypical	
815648306663669760	white_grievance	
647078626899439616	stereotypical	
457274695746744321	white_grievance	
295650298301657088	white_grievance	
842863620560224256	white_grievance	
943448079964893184	white_grievance	
930209757767577605	incitement	
709598409452298241	stereotypical	
900168823109758976	white_grievance	
615548479000023040	white_grievance	
848526598286450689	incitement	
923777948183879680	incitement	
903120901499232257	threatening	
804442598173642752	stereotypical	
780810745982300160	stereotypical	
919995987078168576	incitement	
822743868072345602	incitement	
511145770784145408	incitement	
448007134836686848	stereotypical	
892897124005945345	white_grievance	
282167267964375040	inferiority	
896998532397268992	inferiority	
594223935882862592	white_grievance	
853914579860152320	white_grievance	
751267386976677889	incitement	
576153567947444224	other	
864429514201235456	incitement	
929825532904062976	white_grievance	
297122834277335040	incitement	
904543505426649090	incitement	
914311046629871616	white_grievance	
928787843668955136	threatening	
905144626557984768	white_grievance	
661308647293718528	inferiority	
897908228834684928	white_grievance	
921893628838064129	incitement	
934346709362200576	white_grievance	
742132162942504960	irony	
523919189917306881	incitement	
747258028475326464	stereotypical	
278381460593967104	white_grievance	
208057132510216192	incitement	
919194617345662976	incitement	
937129029328670727	inferiority	
911034742694391808	incitement	
893181008958431232	incitement	
618524876622704640	white_grievance	
632321319296602113	incitement	
635322397068001280	incitement	
930276668845035520	irony	
892082802866487297	stereotypical	
898346781380968448	incitement	
805339678375231488	stereotypical	
680542811209338880	stereotypical	
897258800037728256	threatening	
903994970025156609	stereotypical	
902370480920948736	incitement	
879046995679334401	incitement	
727171698945064962	incitement	
453269629713272834	threatening	
677982182078611456	incitement	
618577579969085440	incitement	
904806081955758081	incitement	
801152173614600192	white_grievance	
913582612647759872	incitement	
851437408273014784	threatening	
922862892453646336	white_grievance	
826057300771270656	white_grievance	
909874476552159232	stereotypical	
734081349619851265	stereotypical	
914178483135315968	stereotypical	
895498162151989248	incitement	
805529881828159488	incitement	
919058979069685760	inferiority	
595108192931041280	irony	
506546288809500672	stereotypical	
850043141914865664	white_grievance	
902721565216747520	white_grievance	
744742579401539584	threatening	
783710007565115392	white_grievance	
781530752760418304	stereotypical	
917822816128425984	stereotypical	
834851309073342464	incitement	
928667128823271425	white_grievance	
530095896164597761	white_grievance	
855859926786355206	white_grievance	
915048954370326528	white_grievance	
552172482854387712	white_grievance	
847939981998006273	white_grievance	
170184175889035264	white_grievance	
897947768655716352	white_grievance	
937152830653288448	white_grievance	
660056875556282368	stereotypical	
707956868128309248	stereotypical	
458792846116388864	incitement	
921258492693905409	stereotypical	
543472474952712192	incitement	
402247257371598848	stereotypical	
880812502719881216	incitement	
598903288432435200	white_grievance	
567618612249112576	incitement	
221328012547854337	white_grievance	
906190124198891520	incitement	
817411199985807360	white_grievance	
807910655974113286	incitement	
678409970451353600	incitement	
481088954939473920	white_grievance	
925258612246708224	white_grievance	
799057432676810752	incitement	
868818761201090560	white_grievance	
686816493699481600	stereotypical	
281122160150466560	stereotypical	
671733419055800321	white_grievance	
940810499490447360	white_grievance	
837144109420843018	white_grievance	
857317495979593730	incitement	
917911668792930304	incitement	
905930022547996672	white_grievance	
901306817908797442	white_grievance	
589864381627924480	incitement	
911008131332763648	white_grievance	
930898077522841602	white_grievance	
933937045319200768	white_grievance	
885870051869458436	white_grievance	
676832594084945920	white_grievance	
134072568138305537	incitement	
381064012433469440	incitement	
935660728421437442	white_grievance	
925811060971409408	irony	
353245917131972609	white_grievance	
13103371808	white_grievance	
489784935889108992	stereotypical	
834500443245989888	incitement	
860991104774283268	white_grievance	
352464711884877825	white_grievance	
686658034689523713	stereotypical	
844568740918366208	white_grievance	
805572316562395136	white_grievance	
751829019096674304	white_grievance	
910259752764149760	white_grievance	
590951417025679361	incitement	
633607605202477057	incitement	
720391203058003970	incitement	
853512047799226368	incitement	
763552784599900160	incitement	
820304086054694912	stereotypical	
281137661454995456	white_grievance	
516641770784825344	stereotypical	
581250673674706944	white_grievance	
900952992823689220	inferiority	
626995770894483456	white_grievance	
669353052592279553	white_grievance	
646212840282415104	stereotypical	
928610575151595526	incitement	
611356983891857408	white_grievance	
195529545246457856	stereotypical	
925789891216265216	white_grievance	
50601722695008257	inferiority	
914852616462589952	inferiority	
694272613535850496	inferiority	
203935117633269760	incitement	
913106929995706368	white_grievance	
736646539574050816	white_grievance	
556124359883243522	white_grievance	
922682851430227968	stereotypical	
918206143058599936	incitement	
282976795731587072	white_grievance	
800487282671173632	white_grievance	
924044474430484481	white_grievance	
868037828013432832	inferiority	
928263284985176064	stereotypical	
614171575420452864	stereotypical	
634839892296617984	inferiority	
593173748192256000	inferiority	
768131370665205761	incitement	
890673204976537600	inferiority	
912465639079518209	white_grievance	
856964874890612737	white_grievance	
854860162926039041	irony	
813776875172626434	stereotypical	
842267715658162176	white_grievance	
918588798619054080	white_grievance	
293958792067043328	inferiority	
428227319195389952	white_grievance	
619525758210301952	white_grievance	
390070733767860225	white_grievance	
855017743309058048	white_grievance	
903441376129323009	white_grievance	
857681354393354244	white_grievance	
739146407593021445	white_grievance	
902780625870049280	white_grievance	
846070009541660672	white_grievance	
813909633945333760	incitement	
871460396061863937	incitement	
935637087449178112	stereotypical	
912522231082864640	incitement	
590294061342306304	incitement	
333707630247817218	incitement	
829543553625968640	incitement	
367565265074020352	inferiority	
557194869211291648	inferiority	
928199724821250048	inferiority	
561900971870412800	incitement	
917808512125865989	white_grievance	
922389124291559424	white_grievance	
234053159083970561	incitement	
496813727514361856	white_grievance	
914713539784220672	stereotypical	
537349392349818881	inferiority	
943111444110995456	white_grievance	
934895318944108544	incitement	
878937937861201921	incitement	
631326807866773504	stereotypical	
871444040461369344	white_grievance	
855175034066915331	inferiority	
191675058056470529	white_grievance	
878629796141576192	white_grievance	
879021795961188353	white_grievance	
466307320839155713	white_grievance	
799129674836111361	incitement	
647817852033060864	stereotypical	
470679860109910017	irony	
932549346083483649	stereotypical	
140892211641450496	incitement	
831543623971905537	stereotypical	
829296485355364353	white_grievance	
749112957158563841	white_grievance	
357558841967263748	white_grievance	
667405224684818432	white_grievance	
856966230670012417	incitement	
431129350927167488	stereotypical	
750531859038208005	incitement	
865997326090989568	white_grievance	
427943959558516736	white_grievance	
899485759136083970	incitement	
843085157787750400	white_grievance	
826926075875831808	stereotypical	
814994547549708288	white_grievance	
934523761239445504	incitement	
571781316401872896	white_grievance	
901485031729881090	stereotypical	
590947332159578112	white_grievance	
669616645351034880	white_grievance	
283967132394475520	stereotypical	
548857960118501377	white_grievance	
906912386585690114	stereotypical	
742235779938680832	stereotypical	
625462853185720320	white_grievance	
469531354850664448	stereotypical	
639150645728124928	white_grievance	
925836177709690882	white_grievance	
693161461305229313	incitement	
908330776214724609	incitement	
816878968850812928	white_grievance	
442868722483875840	white_grievance	
783741316345790473	incitement	
879870691914391553	inferiority	
532740628614889472	incitement	
464471143630778368	white_grievance	
900872573466161153	incitement	
288003093721935874	inferiority	
898604410217021442	white_grievance	
882296811469275137	white_grievance	
912653139605577728	stereotypical	
872892328477949952	white_grievance	
917713086898782210	white_grievance	
839772293056368640	white_grievance	
729623530422317058	incitement	
919997445467262976	white_grievance	
674948134016049153	white_grievance	
918585058012876803	irony	
834122898499567617	stereotypical	
887426017677250562	white_grievance	
855848690409517056	white_grievance	
288000051186397184	white_grievance	
889469067509104640	white_grievance	
920413111852699649	white_grievance	
893203227218333698	incitement	
935624354712424448	white_grievance	
515569539065864193	white_grievance	
424709882517135361	stereotypical	
290214283189551106	white_grievance	
847903671069409281	white_grievance	
639412605887582208	stereotypical	
911619375093944320	white_grievance	
847845922218397697	incitement	
925149584724299777	white_grievance	
946563090304380928	stereotypical	
672816277283594240	incitement	
106455742806114305	incitement	
770872992171601924	incitement	
893450514859528193	stereotypical	
891915279726510080	incitement	
920781695808360456	incitement	
905399367649124352	incitement	
861425470201450496	white_grievance	
822267322794549249	white_grievance	
691243008176570369	white_grievance	
456938985147731968	incitement	
697850481301942272	stereotypical	
586797591058329601	white_grievance	
586848682022150144	white_grievance	
910398135201038336	white_grievance	
713561193928073216	incitement	
566384331766390784	white_grievance	
844317519204794369	white_grievance	
841128972230381568	incitement	
568589387719577601	white_grievance	
779832034667667456	white_grievance	
808798734003929088	incitement	
636990520968015872	white_grievance	
871558877283835904	white_grievance	
156955850785832960	white_grievance	
891720186256031744	incitement	
754146954305613826	incitement	
925003267263918085	white_grievance	
678624429220470784	white_grievance	
912080769438425088	incitement	
388080674847993856	incitement	
933013561751818240	incitement	
348896619602792448	stereotypical	
946305475993325568	white_grievance	
918948685177901056	inferiority	
866320946986012672	white_grievance	
613086315844866048	inferiority	
882707167916294144	stereotypical	
916381488257683457	white_grievance	
946770435731087360	incitement	
938118552149807109	white_grievance	
744942772751196161	incitement	
426162615065522176	stereotypical	
739468929207291905	incitement	
891061945486454784	white_grievance	
728774449395314688	white_grievance	
809503372717895680	stereotypical	
815818112834551808	stereotypical	
880670353709838336	white_grievance	
482213661394866177	incitement	
626087263840112640	other	
37923627814887424	stereotypical	
329250511087861761	stereotypical	
908360245784834049	incitement	
276180058966728705	inferiority	
945870054956072960	incitement	
839893690197897221	incitement	
434734044954103808	stereotypical	
758394754031882240	stereotypical	
860338188329508864	stereotypical	
926208556252254208	white_grievance	
731149970724642816	incitement	
440303602876571648	stereotypical	
900410333671587841	incitement	
638208155290173440	white_grievance	
725938279955095552	stereotypical	
340067716872421378	stereotypical	
391087240660545536	white_grievance	
427023147649351680	stereotypical	
381346719906017280	white_grievance	
582396013786329088	incitement	
634788821775814657	incitement	
275426200254550016	stereotypical	
626438156762677252	white_grievance	
737667650877165572	incitement	
760629685617299456	incitement	
853330922434838528	incitement	
601905011803566080	incitement	
447121945641771008	stereotypical	
931590051674411008	stereotypical	
907072810857766912	incitement	
555354929691234304	stereotypical	
917746445876330496	stereotypical	
661107835774742528	incitement	
685921241526595584	stereotypical	
845091428409626630	stereotypical	
628401187608489984	white_grievance	
664173405009256448	incitement	
485491824253886464	white_grievance	
721035538506104832	white_grievance	
914217285803560960	white_grievance	
844982360420573184	stereotypical	
794422821296304128	stereotypical	
510875203061030912	incitement	
904805714484486149	white_grievance	
236158017194823681	stereotypical	
881894957862100992	stereotypical	
829370256133074944	incitement	
896593210734247937	inferiority	
545895899549810688	stereotypical	
901343539665227777	incitement	
937952589454249984	incitement	
790843038708805632	incitement	
889296676757876737	incitement	
680509544418545664	incitement	
792802098299547648	stereotypical	
524710945206337539	white_grievance	
856980667871236097	stereotypical	
900819528640335873	incitement	
915366937298980864	stereotypical	
943144651573383170	stereotypical	
556195182933065728	stereotypical	
871558685234954240	incitement	
929357047270969345	incitement	
799065141023121408	stereotypical	
621571750526988289	stereotypical	
859179328654802944	incitement	
898885749805797377	incitement	
900442138978242561	white_grievance	
849363301020696577	stereotypical	
818589668111286273	incitement	
829157586255634433	white_grievance	
552169177428262913	incitement	
877676508038475776	inferiority	
312368079789244416	incitement	
654773941395845120	stereotypical	
930080467797397504	white_grievance	
912881454022930434	incitement	
912191277139156997	stereotypical	
872278766684221441	white_grievance	
741148153588682752	incitement	
898464422129283072	stereotypical	
793137646637879297	white_grievance	
906164985348358148	incitement	
905484768619450368	incitement	
892479884139913218	incitement	
761329324293255168	incitement	
912890719349612545	stereotypical	
730128403454627840	stereotypical	
704087898421854208	stereotypical	
745495477974556673	white_grievance	
851863956188561409	incitement	
832965396475080704	white_grievance	
900390031243841537	stereotypical	
749418382588571648	incitement	
825056168817025026	inferiority	
244849382921486336	white_grievance	
927650750733447169	incitement	
922573541555429376	stereotypical	
924277232767524864	white_grievance	
751674411455877121	incitement	
928680173389545472	incitement	
789542803852431360	white_grievance	
891380389872316416	inferiority	
770794072072151041	white_grievance	
902246025871679489	other	
864389060248391680	incitement	
632300663674769408	stereotypical	
725393117986316288	white_grievance	
834201153747324928	incitement	
923582637394006017	white_grievance	
900877204875341825	incitement	
890243211599507459	incitement	
395617286297763840	white_grievance	
623945033998315520	white_grievance	
